Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_Platform;Job_PowerPlanMode;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_NuGetReferences;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MemoryRandomization;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value;Gen_0;Gen_1;Gen_2;Allocated_Bytes
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;53;309399100;1;309399100;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;54;318884800;1;318884800;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;55;287744100;1;287744100;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;56;280805000;1;280805000;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;57;316355800;1;316355800;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;58;281601100;1;281601100;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;59;283828600;1;283828600;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;60;313835600;1;313835600;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;61;323116700;1;323116700;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;62;315773500;1;315773500;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;63;284004700;1;284004700;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;64;320556300;1;320556300;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;65;285329600;1;285329600;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;66;291326100;1;291326100;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;67;287848600;1;287848600;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;68;311228300;1;311228300;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;69;287719500;1;287719500;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;70;288133300;1;288133300;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;71;298729000;1;298729000;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;72;299695400;1;299695400;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;73;303020200;1;303020200;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;74;297448300;1;297448300;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;75;311333300;1;311333300;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;76;333855400;1;333855400;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;77;294840700;1;294840700;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;78;332326900;1;332326900;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;79;305434400;1;305434400;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;80;323166000;1;323166000;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;81;326372900;1;326372900;40;10;1;247770000
Net47QuickSortBenchmark.OptimizedParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Result;82;317965700;1;317965700;40;10;1;247770000
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Overhead;Jitting;1;316200;1;316200;54;24;9;5214412
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Jitting;1;17040100;1;17040100;54;24;9;5214412
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Overhead;Jitting;2;777900;16;48618.75;54;24;9;5214412
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Jitting;2;211112800;16;13194550;54;24;9;5214412
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Pilot;1;215032800;16;13439550;54;24;9;5214412
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Pilot;2;466514600;32;14578581.25;54;24;9;5214412
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Workload;Pilot;3;919369100;64;14365142.19;54;24;9;5214412
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Overhead;Warmup;1;1800;64;28.13;54;24;9;5214412
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Overhead;Warmup;2;500;64;7.81;54;24;9;5214412
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Overhead;Warmup;3;400;64;6.25;54;24;9;5214412
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Overhead;Warmup;4;400;64;6.25;54;24;9;5214412
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Overhead;Warmup;5;600;64;9.38;54;24;9;5214412
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Overhead;Warmup;6;500;64;7.81;54;24;9;5214412
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Overhead;Warmup;7;500;64;7.81;54;24;9;5214412
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Overhead;Actual;1;800;64;12.5;54;24;9;5214412
Net47QuickSortBenchmark.SequentialImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=100000;1;Overhead;Actual;2;500;64;7.81;54;24;9;5214412
